Instance,CCR,Num Nodes,Levels,Branching Factor,Scheduler,Dup Factor,Makespan
7,0.1,4,2,3,HEFT,2,2.156814384246357
7,0.1,4,2,3,CPoP,2,2.1256700474517
7,0.1,4,3,2,HEFT,1,1.7745150964602867
7,0.1,4,3,2,CPoP,1,1.7545017017329807
7,0.1,4,3,2,HEFT,2,1.7745150964602867
7,0.1,4,3,2,CPoP,2,1.7545017017329807
7,0.1,4,3,3,HEFT,1,2.652711467286905
7,0.1,4,3,3,CPoP,1,2.540793339753903
7,0.1,4,3,3,HEFT,2,2.652711467286905
7,0.1,4,3,3,CPoP,2,2.540793339753903
7,0.1,8,2,2,HEFT,1,1.012971705707502
7,0.1,8,2,2,CPoP,1,1.012971705707502
7,0.1,8,2,2,HEFT,2,1.012971705707502
7,0.1,8,2,2,CPoP,2,1.012971705707502
7,0.1,8,2,3,HEFT,1,1.7978200385094423
7,0.1,8,2,3,CPoP,1,1.7380985426650737
7,0.1,8,2,3,HEFT,2,1.7978200385094423
7,0.1,8,2,3,CPoP,2,1.7380985426650737
7,0.1,8,3,2,HEFT,1,3.3566469493028146
7,0.1,8,3,2,CPoP,1,3.351743052037807
7,0.1,8,3,2,HEFT,2,3.3566469493028146
7,0.1,8,3,2,CPoP,2,3.351743052037807
7,0.1,8,3,3,HEFT,1,2.9582939336215834
7,0.1,8,3,3,CPoP,1,2.833486868602932
7,0.1,8,3,3,HEFT,2,2.9582939336215834
7,0.1,8,3,3,CPoP,2,2.833486868602932
7,5.0,4,2,2,HEFT,1,3.7394332969277166
7,5.0,4,2,2,CPoP,1,3.7394332969277166
7,5.0,4,2,2,HEFT,2,2.897159679861322
7,5.0,4,2,2,CPoP,2,2.897159679861322
7,5.0,4,2,3,HEFT,1,3.7754850528676687
7,5.0,4,2,3,CPoP,1,3.7754850528676687
7,5.0,4,2,3,HEFT,2,1.8716947403547906
7,5.0,4,2,3,CPoP,2,4.008416189754091
7,5.0,4,3,2,HEFT,1,4.779337591774848
7,5.0,4,3,2,CPoP,1,5.541823366493779
7,5.0,4,3,2,HEFT,2,3.6090680654757334
7,5.0,4,3,2,CPoP,2,3.6090680664792196
7,5.0,4,3,3,HEFT,1,6.323281997129877
7,5.0,4,3,3,CPoP,1,7.307706904122532
7,5.0,4,3,3,HEFT,2,6.283260329052039
7,5.0,4,3,3,CPoP,2,7.555195806986739
7,5.0,8,2,2,HEFT,1,1.8569035729076164
7,5.0,8,2,2,CPoP,1,1.8569035729076164
7,5.0,8,2,2,HEFT,2,1.7247536306239741
7,5.0,8,2,2,CPoP,2,1.7247536306239741
7,5.0,8,2,3,HEFT,1,2.0896118217179653
7,5.0,8,2,3,CPoP,1,2.0896118217179653
7,5.0,8,2,3,HEFT,2,1.800958412723341
7,5.0,8,2,3,CPoP,2,1.800958412723341
7,5.0,8,3,2,HEFT,1,4.313537025922409
7,5.0,8,3,2,CPoP,1,4.519466566098619
7,5.0,8,3,2,HEFT,2,3.323606611375432
7,5.0,8,3,2,CPoP,2,4.869403027162294
7,5.0,8,3,3,HEFT,1,5.877009542300144
7,5.0,8,3,3,CPoP,1,7.900119954305316
7,5.0,8,3,3,HEFT,2,6.439797016918158
7,5.0,8,3,3,CPoP,2,7.900119954305316
7,10.0,4,2,2,HEFT,1,1.8366749235499569
7,10.0,4,2,2,CPoP,1,1.8366749235499569
7,10.0,4,2,2,HEFT,2,1.9889745311511025
7,10.0,4,2,2,CPoP,2,1.9889745311511025
7,10.0,4,2,3,HEFT,1,5.106297854689649
7,10.0,4,2,3,CPoP,1,5.106297854689649
7,10.0,4,2,3,HEFT,2,2.794493755550293
7,10.0,4,2,3,CPoP,2,2.794493755550293
7,10.0,4,3,2,HEFT,1,9.880856041100829
7,10.0,4,3,2,CPoP,1,7.589347840077863
7,10.0,4,3,2,HEFT,2,7.589347840077863
7,10.0,4,3,2,CPoP,2,7.934868522859736
7,10.0,4,3,3,HEFT,1,12.724194466440975
7,10.0,4,3,3,CPoP,1,12.609053574344852
7,10.0,4,3,3,HEFT,2,12.724194466440975
7,10.0,4,3,3,CPoP,2,12.373401943547135
7,10.0,8,2,2,HEFT,1,5.085451291995581
7,10.0,8,2,2,CPoP,1,5.085451291995581
7,10.0,8,2,2,HEFT,2,2.7746376000181314
7,10.0,8,2,2,CPoP,2,2.7746376000181314
7,10.0,8,2,3,HEFT,1,3.3502205061897508
7,10.0,8,2,3,CPoP,1,3.3502205061897508
7,10.0,8,2,3,HEFT,2,2.7561399234207977
7,10.0,8,2,3,CPoP,2,2.7561399234207977
7,10.0,8,3,2,HEFT,1,3.795977672445895
7,10.0,8,3,2,CPoP,1,3.8862771875237736
7,10.0,8,3,2,HEFT,2,2.813985074326788
7,10.0,8,3,2,CPoP,2,3.221120425556264
7,10.0,8,3,3,HEFT,1,12.038378856335166
7,10.0,8,3,3,CPoP,1,12.593947323832461
7,10.0,8,3,3,HEFT,2,11.393626881054812
7,10.0,8,3,3,CPoP,2,13.25487245741671
8,0.1,4,2,2,HEFT,1,2.227480880827014
8,0.1,4,2,2,CPoP,1,2.227480880827014
8,0.1,4,2,2,HEFT,2,2.227480880827014
8,0.1,4,2,2,CPoP,2,2.227480880827014
8,0.1,4,2,3,HEFT,1,1.7769945021710694
8,0.1,4,2,3,CPoP,1,1.8246279868339172
8,0.1,4,2,3,HEFT,2,1.7769945021710694
8,0.1,4,2,3,CPoP,2,1.8246279868339172
8,0.1,4,3,2,HEFT,1,1.6696083540497098
8,0.1,4,3,2,CPoP,1,1.5850110441322631
8,0.1,4,3,2,HEFT,2,1.6696083540497098
8,0.1,4,3,2,CPoP,2,1.5850110441322631
8,0.1,4,3,3,HEFT,1,3.6833896193135076
8,0.1,4,3,3,CPoP,1,3.422996688878619
8,0.1,4,3,3,HEFT,2,3.705780447695395
8,0.1,4,3,3,CPoP,2,3.422996688878619
8,0.1,8,2,2,HEFT,1,1.1938620263063786
8,0.1,8,2,2,CPoP,1,1.1938620263063786
8,0.1,8,2,2,HEFT,2,1.1938620263063786
8,0.1,8,2,2,CPoP,2,1.1938620263063786
8,0.1,8,2,3,HEFT,1,1.655211535865208
8,0.1,8,2,3,CPoP,1,1.7061426257435732
8,0.1,8,2,3,HEFT,2,1.655211535865208
8,0.1,8,2,3,CPoP,2,1.7061426257435732
8,0.1,8,3,2,HEFT,1,2.0996349336488627
8,0.1,8,3,2,CPoP,1,2.024802711239678
8,0.1,8,3,2,HEFT,2,2.0996349336488627
8,0.1,8,3,2,CPoP,2,2.024802711239678
8,0.1,8,3,3,HEFT,1,2.4109209272264263
8,0.1,8,3,3,CPoP,1,2.4109209272264263
8,0.1,8,3,3,HEFT,2,2.4109209272264263
8,0.1,8,3,3,CPoP,2,2.4109209272264263
8,5.0,4,2,2,HEFT,1,2.9586945534285096
8,5.0,4,2,2,CPoP,1,2.9586945534285096
8,5.0,4,2,2,HEFT,2,1.7405417045299059
8,5.0,4,2,2,CPoP,2,1.7405417045299059
8,5.0,4,2,3,HEFT,1,4.053598539484676
8,5.0,4,2,3,CPoP,1,4.053598539484676
8,5.0,4,2,3,HEFT,2,3.0107936878934565
8,5.0,4,2,3,CPoP,2,3.404516494489192
8,5.0,4,3,2,HEFT,1,4.6735531240820825
8,5.0,4,3,2,CPoP,1,4.6735531240820825
8,5.0,4,3,2,HEFT,2,4.0484812703416795
8,5.0,4,3,2,CPoP,2,5.134365259069871
8,5.0,4,3,3,HEFT,1,5.087078391056872
8,5.0,4,3,3,CPoP,1,5.169156790661858
8,5.0,4,3,3,HEFT,2,5.1286431696468835
8,5.0,4,3,3,CPoP,2,4.214682523699455
8,5.0,8,2,2,HEFT,1,4.038876422348583
8,5.0,8,2,2,CPoP,1,4.038876422348583
8,5.0,8,2,2,HEFT,2,2.816944151556603
8,5.0,8,2,2,CPoP,2,2.816944151556603
8,5.0,8,2,3,HEFT,1,4.8130286159657025
8,5.0,8,2,3,CPoP,1,4.8130286159657025
8,5.0,8,2,3,HEFT,2,1.958937720390884
8,5.0,8,2,3,CPoP,2,1.958937720390884
8,5.0,8,3,2,HEFT,1,3.788613927141231
8,5.0,8,3,2,CPoP,1,4.191932749782613
8,5.0,8,3,2,HEFT,2,3.2063310958037485
8,5.0,8,3,2,CPoP,2,4.115588606042911
8,5.0,8,3,3,HEFT,1,6.075324590505348
8,5.0,8,3,3,CPoP,1,6.69754349738852
8,5.0,8,3,3,HEFT,2,6.158736582403976
8,5.0,8,3,3,CPoP,2,6.69754349738852
8,10.0,4,2,2,HEFT,1,9.02165886119368
8,10.0,4,2,2,CPoP,1,9.149590594887867
8,10.0,4,2,2,HEFT,2,1.9947863774497725
8,10.0,4,2,2,CPoP,2,1.9947863774497725
8,10.0,4,2,3,HEFT,1,7.921905293227001
8,10.0,4,2,3,CPoP,1,8.058777483565986
8,10.0,4,2,3,HEFT,2,5.12710906633399
8,10.0,4,2,3,CPoP,2,8.337598885297195
8,10.0,4,3,2,HEFT,1,4.431877237290981
8,10.0,4,3,2,CPoP,1,4.68966495686984
8,10.0,4,3,2,HEFT,2,2.382229019447457
8,10.0,4,3,2,CPoP,2,2.3822290217158875
8,10.0,4,3,3,HEFT,1,9.72591922425357
8,10.0,4,3,3,CPoP,1,9.72591922425357
8,10.0,4,3,3,HEFT,2,9.72591922425357
8,10.0,4,3,3,CPoP,2,10.80685987551035
8,10.0,8,2,2,HEFT,1,5.068311492614984
8,10.0,8,2,2,CPoP,1,5.068311492614984
8,10.0,8,2,2,HEFT,2,2.1573246676070887
8,10.0,8,2,2,CPoP,2,2.1573246676070887
8,10.0,8,2,3,HEFT,1,3.1263581962931246
8,10.0,8,2,3,CPoP,1,3.1263581962931246
8,10.0,8,2,3,HEFT,2,1.999184865636185
8,10.0,8,2,3,CPoP,2,1.999184865636185
8,10.0,8,3,2,HEFT,1,4.575320697680317
8,10.0,8,3,2,CPoP,1,4.109776761911144
8,10.0,8,3,2,HEFT,2,5.056866113807551
8,10.0,8,3,2,CPoP,2,4.761049028386143
8,10.0,8,3,3,HEFT,1,11.665178503724595
8,10.0,8,3,3,CPoP,1,12.6045262419839
8,10.0,8,3,3,HEFT,2,11.665178503724595
8,10.0,8,3,3,CPoP,2,11.665178503724595
9,0.1,4,2,2,HEFT,1,1.3913890790305299
9,0.1,4,2,2,CPoP,1,1.342879333047601
9,0.1,4,2,2,HEFT,2,1.3913890790305299
9,0.1,4,2,2,CPoP,2,1.342879333047601
9,0.1,4,2,3,HEFT,1,2.4582687907368057
9,0.1,4,2,3,CPoP,1,2.397132294458542
9,0.1,4,2,3,HEFT,2,2.4582687907368057
9,0.1,4,2,3,CPoP,2,2.397132294458542
9,0.1,4,3,2,HEFT,1,2.137930040012948
9,0.1,4,3,2,CPoP,1,2.099819200878608
9,0.1,4,3,2,HEFT,2,2.137930040012948
9,0.1,4,3,2,CPoP,2,2.099819200878608
9,0.1,4,3,3,HEFT,1,2.681085348080976
9,0.1,4,3,3,CPoP,1,2.737990251788087
9,0.1,4,3,3,HEFT,2,2.681085348080976
9,0.1,4,3,3,CPoP,2,2.737990251788087
9,0.1,8,2,2,HEFT,1,1.759238475840584
9,0.1,8,2,2,CPoP,1,1.759238475840584
9,0.1,8,2,2,HEFT,2,1.759238475840584
9,0.1,8,2,2,CPoP,2,1.759238475840584
9,0.1,8,2,3,HEFT,1,2.356378102078532
9,0.1,8,2,3,CPoP,1,2.2794261313708373
9,0.1,8,2,3,HEFT,2,2.356378102078532
9,0.1,8,2,3,CPoP,2,2.2794261313708373
9,0.1,8,3,2,HEFT,1,2.3512006561272427
9,0.1,8,3,2,CPoP,1,2.257007782403334
9,0.1,8,3,2,HEFT,2,2.3512006561272427
9,0.1,8,3,2,CPoP,2,2.257007782403334
9,0.1,8,3,3,HEFT,1,2.261061535154493
9,0.1,8,3,3,CPoP,1,2.2102069672592095
9,0.1,8,3,3,HEFT,2,2.261061535154493
9,0.1,8,3,3,CPoP,2,2.2102069672592095
9,5.0,4,2,2,HEFT,1,3.154632599340114
9,5.0,4,2,2,CPoP,1,3.154632599340114
9,5.0,4,2,2,HEFT,2,2.7751234736182324
9,5.0,4,2,2,CPoP,2,2.7751234736182324
9,5.0,4,2,3,HEFT,1,7.477439940737911
9,5.0,4,2,3,CPoP,1,7.610828990164686
9,5.0,4,2,3,HEFT,2,5.256308754416998
9,5.0,4,2,3,CPoP,2,7.807635159591248
9,5.0,4,3,2,HEFT,1,6.965510662592803
9,5.0,4,3,2,CPoP,1,7.368008764890404
9,5.0,4,3,2,HEFT,2,6.725497556892308
9,5.0,4,3,2,CPoP,2,7.368008764890404
9,5.0,4,3,3,HEFT,1,5.973686080682226
9,5.0,4,3,3,CPoP,1,6.467129589698262
9,5.0,4,3,3,HEFT,2,4.640503866349055
9,5.0,4,3,3,CPoP,2,4.763731920521357
9,5.0,8,2,2,HEFT,1,1.7879669854902438
9,5.0,8,2,2,CPoP,1,1.7879669854902438
9,5.0,8,2,2,HEFT,2,1.2228342625140192
9,5.0,8,2,2,CPoP,2,1.2228342625140192
9,5.0,8,2,3,HEFT,1,4.368196387145894
9,5.0,8,2,3,CPoP,1,4.368196387145894
9,5.0,8,2,3,HEFT,2,2.3023071331860763
9,5.0,8,2,3,CPoP,2,2.60975667648563
9,5.0,8,3,2,HEFT,1,4.285032002266323
9,5.0,8,3,2,CPoP,1,2.7310689051037187
9,5.0,8,3,2,HEFT,2,2.9636427342856857
9,5.0,8,3,2,CPoP,2,2.9636427362722846
9,5.0,8,3,3,HEFT,1,5.889364866787031
9,5.0,8,3,3,CPoP,1,5.342493943005252
9,5.0,8,3,3,HEFT,2,5.143430954260014
9,5.0,8,3,3,CPoP,2,5.399254466668298
9,10.0,4,2,2,HEFT,1,7.904013130630589
9,10.0,4,2,2,CPoP,1,7.904013130630589
9,10.0,4,2,2,HEFT,2,2.5201520795111847
9,10.0,4,2,2,CPoP,2,2.5201520795111847
9,10.0,4,2,3,HEFT,1,7.575531346951064
9,10.0,4,2,3,CPoP,1,10.619600855818362
9,10.0,4,2,3,HEFT,2,7.02485981224486
9,10.0,4,2,3,CPoP,2,11.003221353701672
9,10.0,4,3,2,HEFT,1,12.443837547462348
9,10.0,4,3,2,CPoP,1,12.767760353500393
9,10.0,4,3,2,HEFT,2,8.843552069306018
9,10.0,4,3,2,CPoP,2,13.476873587923958
9,10.0,4,3,3,HEFT,1,17.841507041114514
9,10.0,4,3,3,CPoP,1,16.05246771844264
9,10.0,4,3,3,HEFT,2,7.89969211565145
9,10.0,4,3,3,CPoP,2,16.807863073529397
9,10.0,8,2,2,HEFT,1,3.4922424496089923
9,10.0,8,2,2,CPoP,1,3.4922424496089923
9,10.0,8,2,2,HEFT,2,2.2066178586107887
9,10.0,8,2,2,CPoP,2,2.2066178586107887
9,10.0,8,2,3,HEFT,1,3.505202938986935
9,10.0,8,2,3,CPoP,1,3.505202938986935
9,10.0,8,2,3,HEFT,2,2.783587061616609
9,10.0,8,2,3,CPoP,2,3.706093946358096
9,10.0,8,3,2,HEFT,1,5.056233916421461
9,10.0,8,3,2,CPoP,1,4.213660242121326
9,10.0,8,3,2,HEFT,2,4.585881387769756
9,10.0,8,3,2,CPoP,2,4.585881389268067
9,10.0,8,3,3,HEFT,1,11.936583785549029
9,10.0,8,3,3,CPoP,1,12.161320510106291
9,10.0,8,3,3,HEFT,2,10.530979695971247
9,10.0,8,3,3,CPoP,2,9.973505049906626
10,0.1,4,2,2,HEFT,1,1.4564938548924464
10,0.1,4,2,2,CPoP,1,1.4344177812259744
10,0.1,4,2,2,HEFT,2,1.4564938548924464
10,0.1,4,2,2,CPoP,2,1.4344177812259744
10,0.1,4,2,3,HEFT,1,1.1691882404395004
10,0.1,4,2,3,CPoP,1,1.2037382042999383
10,0.1,4,2,3,HEFT,2,1.1691882404395004
10,0.1,4,2,3,CPoP,2,1.2037382042999383
10,0.1,4,3,2,HEFT,1,1.920587044598288
10,0.1,4,3,2,CPoP,1,1.8632177643512908
10,0.1,4,3,2,HEFT,2,1.920587044598288
10,0.1,4,3,2,CPoP,2,1.8632177643512908
10,0.1,4,3,3,HEFT,1,2.8288900888884854
10,0.1,4,3,3,CPoP,1,3.103857637088297
10,0.1,4,3,3,HEFT,2,2.8288900888884854
10,0.1,4,3,3,CPoP,2,3.103857637088297
10,0.1,8,2,2,HEFT,1,1.5553282121142376
10,0.1,8,2,2,CPoP,1,1.532690847389672
10,0.1,8,2,2,HEFT,2,1.5553282121142376
10,0.1,8,2,2,CPoP,2,1.532690847389672
10,0.1,8,2,3,HEFT,1,1.681857185933704
10,0.1,8,2,3,CPoP,1,1.681857185933704
10,0.1,8,2,3,HEFT,2,1.681857185933704
10,0.1,8,2,3,CPoP,2,1.681857185933704
10,0.1,8,3,2,HEFT,1,1.854642843133138
10,0.1,8,3,2,CPoP,1,1.83351629258252
10,0.1,8,3,2,HEFT,2,1.854642843133138
10,0.1,8,3,2,CPoP,2,1.83351629258252
10,0.1,8,3,3,HEFT,1,2.3648822391108193
10,0.1,8,3,3,CPoP,1,2.298027415566252
10,0.1,8,3,3,HEFT,2,2.3648822391108193
10,0.1,8,3,3,CPoP,2,2.298027415566252
10,5.0,4,2,2,HEFT,1,3.574643507040883
10,5.0,4,2,2,CPoP,1,3.574643507040883
10,5.0,4,2,2,HEFT,2,2.1600108631649233
10,5.0,4,2,2,CPoP,2,2.1600108631649233
10,5.0,4,2,3,HEFT,1,4.163887547646125
10,5.0,4,2,3,CPoP,1,4.520410641559701
10,5.0,4,2,3,HEFT,2,2.760318161334026
10,5.0,4,2,3,CPoP,2,2.947026161375
10,5.0,4,3,2,HEFT,1,6.114945037379131
10,5.0,4,3,2,CPoP,1,6.114945037379131
10,5.0,4,3,2,HEFT,2,6.639298554977604
10,5.0,4,3,2,CPoP,2,6.355997455727229
10,5.0,4,3,3,HEFT,1,8.1397805406888
10,5.0,4,3,3,CPoP,1,7.863772376552557
10,5.0,4,3,3,HEFT,2,8.1397805406888
10,5.0,4,3,3,CPoP,2,8.277530485294452
10,5.0,8,2,2,HEFT,1,2.4647639330656252
10,5.0,8,2,2,CPoP,1,2.4647639330656252
10,5.0,8,2,2,HEFT,2,2.4844412226367045
10,5.0,8,2,2,CPoP,2,2.4844412226367045
10,5.0,8,2,3,HEFT,1,4.190486548188903
10,5.0,8,2,3,CPoP,1,4.190486548188903
10,5.0,8,2,3,HEFT,2,2.972398428192961
10,5.0,8,2,3,CPoP,2,2.972398428192961
10,5.0,8,3,2,HEFT,1,5.591739421611176
10,5.0,8,3,2,CPoP,1,5.591739422504992
10,5.0,8,3,2,HEFT,2,5.464568135217595
10,5.0,8,3,2,CPoP,2,3.6625580765300176
10,5.0,8,3,3,HEFT,1,6.67568468474135
10,5.0,8,3,3,CPoP,1,6.222862323541446
10,5.0,8,3,3,HEFT,2,7.2621571205691495
10,5.0,8,3,3,CPoP,2,6.120696450268839
10,10.0,4,2,2,HEFT,1,3.7407938986292666
10,10.0,4,2,2,CPoP,1,3.7407938986292666
10,10.0,4,2,2,HEFT,2,1.5849509638488262
10,10.0,4,2,2,CPoP,2,1.5849509638488262
10,10.0,4,2,3,HEFT,1,7.619387958960954
10,10.0,4,2,3,CPoP,1,9.909585610992485
10,10.0,4,2,3,HEFT,2,5.100290871098458
10,10.0,4,2,3,CPoP,2,5.619054519412771
10,10.0,4,3,2,HEFT,1,8.334065488093378
10,10.0,4,3,2,CPoP,1,7.746855017473496
10,10.0,4,3,2,HEFT,2,6.347330140739269
10,10.0,4,3,2,CPoP,2,7.804814461868328
10,10.0,4,3,3,HEFT,1,11.677028004384692
10,10.0,4,3,3,CPoP,1,12.781425353749707
10,10.0,4,3,3,HEFT,2,11.312990829851069
10,10.0,4,3,3,CPoP,2,12.781425353749707
10,10.0,8,2,2,HEFT,1,4.476481766596797
10,10.0,8,2,2,CPoP,1,4.476481766596797
10,10.0,8,2,2,HEFT,2,2.493774262960036
10,10.0,8,2,2,CPoP,2,2.493774262960036
10,10.0,8,2,3,HEFT,1,4.540720551642599
10,10.0,8,2,3,CPoP,1,4.540720551642599
10,10.0,8,2,3,HEFT,2,1.8250739712820203
10,10.0,8,2,3,CPoP,2,4.684828909257643
10,10.0,8,3,2,HEFT,1,9.37229524473295
10,10.0,8,3,2,CPoP,1,10.096952275362236
10,10.0,8,3,2,HEFT,2,9.37229524473295
10,10.0,8,3,2,CPoP,2,9.37229524473295
10,10.0,8,3,3,HEFT,1,10.429246151192816
10,10.0,8,3,3,CPoP,1,13.232957405671842
10,10.0,8,3,3,HEFT,2,7.794677819077431
10,10.0,8,3,3,CPoP,2,9.578990182822167
11,0.1,4,2,2,HEFT,1,1.7509031224926987
11,0.1,4,2,2,CPoP,1,1.7023781903122943
11,0.1,4,2,2,HEFT,2,1.7509031224926987
11,0.1,4,2,2,CPoP,2,1.7023781903122943
11,0.1,4,2,3,HEFT,1,1.9189536817741824
11,0.1,4,2,3,CPoP,1,1.861435226702237
11,0.1,4,2,3,HEFT,2,1.9189536817741824
11,0.1,4,2,3,CPoP,2,1.861435226702237
11,0.1,4,3,2,HEFT,1,2.011822799184241
11,0.1,4,3,2,CPoP,1,2.011822799184241
11,0.1,4,3,2,HEFT,2,2.011822799184241
11,0.1,4,3,2,CPoP,2,2.011822799184241
11,0.1,4,3,3,HEFT,1,3.2141868626686936
11,0.1,4,3,3,CPoP,1,2.8451300704516074
11,0.1,4,3,3,HEFT,2,3.3973333427656325
11,0.1,4,3,3,CPoP,2,2.8451300704516074
11,0.1,8,2,2,HEFT,1,2.027248871925683
11,0.1,8,2,2,CPoP,1,2.027248871925683
11,0.1,8,2,2,HEFT,2,2.027248871925683
11,0.1,8,2,2,CPoP,2,2.027248871925683
11,0.1,8,2,3,HEFT,1,1.5288204963493803
11,0.1,8,2,3,CPoP,1,1.4447446635289523
11,0.1,8,2,3,HEFT,2,1.5288204963493803
11,0.1,8,2,3,CPoP,2,1.4447446635289523
11,0.1,8,3,2,HEFT,1,2.8388892420634706
11,0.1,8,3,2,CPoP,1,2.813081065620059
11,0.1,8,3,2,HEFT,2,2.8388892420634706
11,0.1,8,3,2,CPoP,2,2.813081065620059
11,0.1,8,3,3,HEFT,1,1.7167483008628563
11,0.1,8,3,3,CPoP,1,1.6399717390076276
11,0.1,8,3,3,HEFT,2,1.7167483008628563
11,0.1,8,3,3,CPoP,2,1.6399717390076276
11,5.0,4,2,2,HEFT,1,2.3964570695824845
11,5.0,4,2,2,CPoP,1,2.3964570695824845
11,5.0,4,2,2,HEFT,2,1.4732898397895031
11,5.0,4,2,2,CPoP,2,1.4732898397895031
11,5.0,4,2,3,HEFT,1,4.635993989204602
11,5.0,4,2,3,CPoP,1,5.828733202838073
11,5.0,4,2,3,HEFT,2,3.8647021141979074
11,5.0,4,2,3,CPoP,2,3.894023112515428
11,5.0,4,3,2,HEFT,1,5.351056548216678
11,5.0,4,3,2,CPoP,1,6.184569336974406
11,5.0,4,3,2,HEFT,2,3.0754532802836674
11,5.0,4,3,2,CPoP,2,3.0754532825406837
11,5.0,4,3,3,HEFT,1,9.444184532493011
11,5.0,4,3,3,CPoP,1,9.212933983427106
11,5.0,4,3,3,HEFT,2,6.544375903465811
11,5.0,4,3,3,CPoP,2,9.46528958457569
11,5.0,8,2,2,HEFT,1,3.903398885842032
11,5.0,8,2,2,CPoP,1,3.903398885842032
11,5.0,8,2,2,HEFT,2,2.905816487111635
11,5.0,8,2,2,CPoP,2,2.9058164878953234
11,5.0,8,2,3,HEFT,1,3.5636594615110213
11,5.0,8,2,3,CPoP,1,3.5636594615110213
11,5.0,8,2,3,HEFT,2,3.5636594615110213
11,5.0,8,2,3,CPoP,2,4.053072400748672
11,5.0,8,3,2,HEFT,1,4.282065367862449
11,5.0,8,3,2,CPoP,1,3.935164575626268
11,5.0,8,3,2,HEFT,2,3.0110051495299532
11,5.0,8,3,2,CPoP,2,3.935164575626268
11,5.0,8,3,3,HEFT,1,6.468649446125487
11,5.0,8,3,3,CPoP,1,6.468649447339663
11,5.0,8,3,3,HEFT,2,7.506971739354291
11,5.0,8,3,3,CPoP,2,6.403118340171386
11,10.0,4,2,2,HEFT,1,1.8219853804081296
11,10.0,4,2,2,CPoP,1,1.8219853804081296
11,10.0,4,2,2,HEFT,2,2.5216495141344595
11,10.0,4,2,2,CPoP,2,2.5216495141344595
11,10.0,4,2,3,HEFT,1,6.278982860904572
11,10.0,4,2,3,CPoP,1,7.28406906714466
11,10.0,4,2,3,HEFT,2,5.008516278280453
11,10.0,4,2,3,CPoP,2,7.58737934866557
11,10.0,4,3,2,HEFT,1,12.487465788257548
11,10.0,4,3,2,CPoP,1,13.807074882456876
11,10.0,4,3,2,HEFT,2,5.449473562693536
11,10.0,4,3,2,CPoP,2,5.4494735638668566
11,10.0,4,3,3,HEFT,1,15.152588045055277
11,10.0,4,3,3,CPoP,1,13.874155336807625
11,10.0,4,3,3,HEFT,2,10.066000763381544
11,10.0,4,3,3,CPoP,2,14.191311137704947
11,10.0,8,2,2,HEFT,1,4.669408018207008
11,10.0,8,2,2,CPoP,1,6.910307557042462
11,10.0,8,2,2,HEFT,2,1.7291124731106304
11,10.0,8,2,2,CPoP,2,1.7291124740814137
11,10.0,8,2,3,HEFT,1,6.547072014713294
11,10.0,8,2,3,CPoP,1,9.100205309276042
11,10.0,8,2,3,HEFT,2,4.443125192652275
11,10.0,8,2,3,CPoP,2,6.879253153421831
11,10.0,8,3,2,HEFT,1,7.772354600391258
11,10.0,8,3,2,CPoP,1,10.718675377675174
11,10.0,8,3,2,HEFT,2,4.6616077056639
11,10.0,8,3,2,CPoP,2,11.41039893321161
11,10.0,8,3,3,HEFT,1,15.209581686682084
11,10.0,8,3,3,CPoP,1,14.764256530029977
11,10.0,8,3,3,HEFT,2,14.894082283156772
11,10.0,8,3,3,CPoP,2,14.764256530029977
12,0.1,4,2,2,HEFT,1,1.5354401921351228
12,0.1,4,2,2,CPoP,1,1.5354401921351228
12,0.1,4,2,2,HEFT,2,1.5354401921351228
12,0.1,4,2,2,CPoP,2,1.5354401921351228
12,0.1,4,2,3,HEFT,1,1.6940493112340949
12,0.1,4,2,3,CPoP,1,1.6940493112340949
12,0.1,4,2,3,HEFT,2,1.6940493112340949
12,0.1,4,2,3,CPoP,2,1.6940493112340949
12,0.1,4,3,2,HEFT,1,1.4871188583369281
12,0.1,4,3,2,CPoP,1,1.389806525134378
12,0.1,4,3,2,HEFT,2,1.4871188583369281
12,0.1,4,3,2,CPoP,2,1.389806525134378
12,0.1,4,3,3,HEFT,1,2.9898972521953393
12,0.1,4,3,3,CPoP,1,2.804899786958016
12,0.1,4,3,3,HEFT,2,2.9898972521953393
12,0.1,4,3,3,CPoP,2,2.804899786958016
12,0.1,8,2,2,HEFT,1,1.9779100543747328
12,0.1,8,2,2,CPoP,1,1.972188158595586
12,0.1,8,2,2,HEFT,2,1.9779100543747328
12,0.1,8,2,2,CPoP,2,1.972188158595586
12,0.1,8,2,3,HEFT,1,1.6929515723362156
12,0.1,8,2,3,CPoP,1,1.7260106567413032
12,0.1,8,2,3,HEFT,2,1.6929515723362156
12,0.1,8,2,3,CPoP,2,1.7260106567413032
12,0.1,8,3,2,HEFT,1,2.119225214346301
12,0.1,8,3,2,CPoP,1,2.0828624855128908
12,0.1,8,3,2,HEFT,2,2.119225214346301
12,0.1,8,3,2,CPoP,2,2.0828624855128908
12,0.1,8,3,3,HEFT,1,2.93643661277886
12,0.1,8,3,3,CPoP,1,2.900706227790161
12,0.1,8,3,3,HEFT,2,2.93643661277886
12,0.1,8,3,3,CPoP,2,2.900706227790161
12,5.0,4,2,2,HEFT,1,2.5065671834201546
12,5.0,4,2,2,CPoP,1,2.5065671834201546
