Branch,Regime,Workflow,CCR,Instance,Seed,Scheduler,Throughput,Makespan,RescheduleCount
riotbench,deterministic,etl,0.2,etl_26,0,CPoP_static,4449.974578039492,0.0003720040517705691,0
riotbench,deterministic,etl,0.2,etl_26,0,HEFT-Tp_static,4846.311679366192,0.000448905122751878,0
riotbench,deterministic,etl,0.2,etl_26,0,CPoP-Tp_static,4846.311679366192,0.000448905122751878,0
riotbench,deterministic,etl,0.2,etl_26,0,FastestNode,4449.974578039492,0.00037957293520797514,0
riotbench,deterministic,etl,0.2,etl_26,0,MaxTP,4846.311679366192,0.000448905122751878,0
riotbench,deterministic,etl,0.2,etl_25,0,HEFT_static,1808.2940555865023,0.000977302650942132,0
riotbench,deterministic,etl,0.2,etl_25,0,CPoP_static,1808.2940555865023,0.000977302650942132,0
riotbench,deterministic,etl,0.2,etl_25,0,HEFT-Tp_static,4891.729520403378,0.0007827842300201028,0
riotbench,deterministic,etl,0.2,etl_25,0,CPoP-Tp_static,4891.729520403378,0.0007827842300201028,0
riotbench,deterministic,etl,0.2,etl_25,0,FastestNode,4348.13748381958,0.00039639824833245395,0
riotbench,deterministic,etl,0.2,etl_25,0,MaxTP,4891.729520403378,0.0007827842300201028,0
riotbench,deterministic,etl,0.2,etl_27,0,HEFT_static,1299.2793389974213,0.0012834389753357046,0
riotbench,deterministic,etl,0.2,etl_27,0,CPoP_static,1299.2793389974213,0.0012834389753357046,0
riotbench,deterministic,etl,0.2,etl_27,0,HEFT-Tp_static,3439.084784982935,0.0009134901784200287,0
riotbench,deterministic,etl,0.2,etl_27,0,CPoP-Tp_static,3439.084784982935,0.0009134901784200287,0
riotbench,deterministic,etl,0.2,etl_27,0,FastestNode,2608.251302555131,0.0006539396946303564,0
riotbench,deterministic,etl,0.2,etl_27,0,MaxTP,3439.084784982935,0.0009134901784200287,0
riotbench,deterministic,etl,0.2,etl_28,0,HEFT_static,2575.837357851156,0.0005420252535970579,0
riotbench,deterministic,etl,0.2,etl_28,0,CPoP_static,2575.837357851156,0.0005420252535970579,0
riotbench,deterministic,etl,0.2,etl_28,0,HEFT-Tp_static,2607.075712897637,0.0007670113095200277,0
riotbench,deterministic,etl,0.2,etl_28,0,CPoP-Tp_static,2607.075712897637,0.0007670113095200277,0
riotbench,deterministic,etl,0.2,etl_28,0,FastestNode,2461.1251885455104,0.0006344688419517795,0
riotbench,deterministic,etl,0.2,etl_28,0,MaxTP,2607.075712897637,0.0007670113095200277,0
riotbench,deterministic,etl,0.5,etl_0,0,HEFT_static,1922.365362006125,0.0008080596203289437,0
riotbench,deterministic,etl,0.5,etl_0,0,CPoP_static,1922.365362006125,0.0008080596203289437,0
riotbench,deterministic,etl,0.5,etl_0,0,HEFT-Tp_static,8797.065159457234,0.0005301889464687772,0
riotbench,deterministic,etl,0.5,etl_0,0,CPoP-Tp_static,8797.065159457234,0.0005301889464687772,0
riotbench,deterministic,etl,0.5,etl_0,0,FastestNode,5073.160983199634,0.0003004741634740457,0
riotbench,deterministic,etl,0.5,etl_0,0,MaxTP,8797.065159457234,0.0005301889464687772,0
riotbench,deterministic,etl,0.2,etl_29,0,HEFT_static,1023.1812452484834,0.0014205056136915792,0
riotbench,deterministic,etl,0.2,etl_29,0,CPoP_static,1023.1812452484834,0.0014205056136915792,0
riotbench,deterministic,etl,0.2,etl_29,0,HEFT-Tp_static,4354.658100368521,0.0008860789417518896,0
riotbench,deterministic,etl,0.2,etl_29,0,CPoP-Tp_static,4354.658100368521,0.0008860789417518896,0
riotbench,deterministic,etl,0.2,etl_29,0,FastestNode,3985.8600569316663,0.000441854362869709,0
riotbench,deterministic,etl,0.2,etl_29,0,MaxTP,4354.658100368521,0.0008860789417518896,0
riotbench,deterministic,etl,0.5,etl_1,0,HEFT_static,615.8785606912998,0.002045982556687018,0
riotbench,deterministic,etl,0.5,etl_1,0,CPoP_static,615.8785606912998,0.002045982556687018,0
riotbench,deterministic,etl,0.5,etl_1,0,HEFT-Tp_static,1152.881327225292,0.0016043890836501082,0
riotbench,deterministic,etl,0.5,etl_1,0,CPoP-Tp_static,1152.881327225292,0.0016043890836501082,0
riotbench,deterministic,etl,0.5,etl_1,0,FastestNode,3652.406542952805,0.00043788748629351303,0
riotbench,deterministic,etl,0.5,etl_1,0,MaxTP,1152.881327225292,0.0016043890836501082,0
riotbench,deterministic,etl,0.5,etl_2,0,HEFT_static,2749.9416817571946,0.0006795032344418013,0
riotbench,deterministic,etl,0.5,etl_2,0,CPoP_static,2749.9416817571946,0.0006795032344418013,0
riotbench,deterministic,etl,0.5,etl_2,0,HEFT-Tp_static,2749.9416817571946,0.0007961056558927592,0
